name,path,has_oms,has_carbon,has_hydrogen,has_atomic_overlaps,has_overcoordinated_c,has_metal,density
WEDQED_clean,/home/kevin/mof_core2/WEDQED_clean.cif,False,True,True,False,False,True,1.299989844013633
TAWTAP_clean,/home/kevin/mof_core2/TAWTAP_clean.cif,True,True,True,False,False,True,1.6308744461186733
GAGSUF_clean,/home/kevin/mof_core2/GAGSUF_clean.cif,True,True,True,False,False,True,1.5324397447224785
XOXMED_clean,/home/kevin/mof_core2/XOXMED_clean.cif,True,True,True,False,False,True,0.49901348633437437
TILXES_clean,/home/kevin/mof_core2/TILXES_clean.cif,True,True,True,False,False,True,1.0821274888767438
GITWIQ_clean,/home/kevin/mof_core2/GITWIQ_clean.cif,True,True,True,False,False,True,1.5528506492789496
SOMSIY_clean,/home/kevin/mof_core2/SOMSIY_clean.cif,False,False,False,False,False,True,1.300750118779283
KOMVIT_clean,/home/kevin/mof_core2/KOMVIT_clean.cif,False,True,True,False,False,True,1.0846579269194538
HOGQEB_clean,/home/kevin/mof_core2/HOGQEB_clean.cif,False,True,True,False,False,True,1.9577910525239477
IZENIM_clean,/home/kevin/mof_core2/IZENIM_clean.cif,False,True,True,True,False,True,1.3842535732029755
UFUTIY_clean,/home/kevin/mof_core2/UFUTIY_clean.cif,True,True,True,False,False,True,2.3695682887723417
TATSIS01_clean,/home/kevin/mof_core2/TATSIS01_clean.cif,False,True,True,False,False,True,1.4999602690894946
XAFFER_clean,/home/kevin/mof_core2/XAFFER_clean.cif,True,True,True,False,False,True,0.35988661109885967
OPENIH_clean,/home/kevin/mof_core2/OPENIH_clean.cif,True,True,True,False,False,True,1.8501636923965445
UKUDEL_clean,/home/kevin/mof_core2/UKUDEL_clean.cif,False,False,False,False,False,True,1.2073882773479183
PEMRIK_clean,/home/kevin/mof_core2/PEMRIK_clean.cif,False,True,True,False,False,True,1.1853374488075492
QAJJUH_clean,/home/kevin/mof_core2/QAJJUH_clean.cif,True,False,False,False,False,True,2.5579420062469396
NUYVIN_clean,/home/kevin/mof_core2/NUYVIN_clean.cif,True,True,True,False,False,True,1.1300536578958036
MUSSIE_clean,/home/kevin/mof_core2/MUSSIE_clean.cif,True,True,True,False,False,True,1.2326665504192291
FATKES_clean,/home/kevin/mof_core2/FATKES_clean.cif,False,True,True,False,False,True,1.8272812746014124
UGUHEK_clean,/home/kevin/mof_core2/UGUHEK_clean.cif,True,False,False,False,False,True,1.757452062466443
VAZROF_clean,/home/kevin/mof_core2/VAZROF_clean.cif,False,True,True,False,False,True,1.2376376062679455
OJAZOP_clean,/home/kevin/mof_core2/OJAZOP_clean.cif,True,False,False,False,False,True,2.1457173967574503
CAXWAB_clean,/home/kevin/mof_core2/CAXWAB_clean.cif,False,True,True,False,False,True,1.1450605735015904
IXITOA02_clean,/home/kevin/mof_core2/IXITOA02_clean.cif,False,True,True,False,False,True,1.6111157580092093
POKVAO_clean,/home/kevin/mof_core2/POKVAO_clean.cif,True,True,True,False,False,True,1.9761586756695368
EGATIQ_clean,/home/kevin/mof_core2/EGATIQ_clean.cif,True,True,True,False,False,True,0.8159479279796596
LUDLAZ_clean,/home/kevin/mof_core2/LUDLAZ_clean.cif,True,True,True,False,True,True,1.6351326390401546
KIXXOG_clean,/home/kevin/mof_core2/KIXXOG_clean.cif,False,True,True,False,False,True,1.171620420806712
COKRUR_clean,/home/kevin/mof_core2/COKRUR_clean.cif,True,True,True,False,False,True,0.8856747710224081
MIRLUU_clean,/home/kevin/mof_core2/MIRLUU_clean.cif,False,True,True,False,False,True,2.0211640228860888
LEJRIC_clean,/home/kevin/mof_core2/LEJRIC_clean.cif,False,True,True,False,False,True,1.1908713129627657
jacs.6b08724_ja6b08724_si_010_clean,/home/kevin/mof_core2/jacs.6b08724_ja6b08724_si_010_clean.cif,True,True,True,True,False,True,0.3547443573479376
AVUCEA_clean,/home/kevin/mof_core2/AVUCEA_clean.cif,False,True,True,False,False,True,0.8936293147694749
OCURAG_clean,/home/kevin/mof_core2/OCURAG_clean.cif,True,True,True,False,False,True,1.4736061807224676
OFERUN02_clean_h,/home/kevin/mof_core2/OFERUN02_clean_h.cif,True,True,True,False,False,True,0.9215900870964359
YOZJEE_clean,/home/kevin/mof_core2/YOZJEE_clean.cif,True,True,True,False,False,True,1.5311984564615548
MACKAE_clean,/home/kevin/mof_core2/MACKAE_clean.cif,False,False,False,False,False,True,2.703634561712383
WOYWOY_clean,/home/kevin/mof_core2/WOYWOY_clean.cif,True,True,True,False,True,True,1.1210160270934082
YODWUL_clean,/home/kevin/mof_core2/YODWUL_clean.cif,True,True,True,False,False,True,0.4245317700165906
TIGNII_clean,/home/kevin/mof_core2/TIGNII_clean.cif,True,True,True,False,False,True,1.204217862785778
WOQTUT_clean,/home/kevin/mof_core2/WOQTUT_clean.cif,False,True,True,False,False,True,1.3756866204349651
YARYUL_clean,/home/kevin/mof_core2/YARYUL_clean.cif,True,False,False,False,False,True,1.019100965194595
NIXKIQ_clean,/home/kevin/mof_core2/NIXKIQ_clean.cif,False,True,True,True,False,True,0.9120468541953787
LEQBUG_clean,/home/kevin/mof_core2/LEQBUG_clean.cif,True,True,True,False,True,True,0.7322093693437642
FAYPAY_clean,/home/kevin/mof_core2/FAYPAY_clean.cif,False,True,True,False,False,True,0.6739652167615492
WUCRUH_clean,/home/kevin/mof_core2/WUCRUH_clean.cif,True,True,True,False,False,True,1.7101756652797775
AMUXAI_clean,/home/kevin/mof_core2/AMUXAI_clean.cif,True,True,True,False,False,True,1.0244109641148391
TOWMEZ_clean,/home/kevin/mof_core2/TOWMEZ_clean.cif,False,True,True,True,True,True,2.30646538159206
SETFUT_clean,/home/kevin/mof_core2/SETFUT_clean.cif,False,True,True,False,False,True,1.5108355028195375
LECFAC_clean,/home/kevin/mof_core2/LECFAC_clean.cif,True,True,True,False,False,True,0.8386670162138697
ABETAE_clean,/home/kevin/mof_core2/ABETAE_clean.cif,True,False,False,False,False,True,3.699289108865671
CAKYIY_clean,/home/kevin/mof_core2/CAKYIY_clean.cif,True,True,True,False,False,True,2.1027165620430335
HOZXEB_clean,/home/kevin/mof_core2/HOZXEB_clean.cif,True,True,True,False,False,True,2.0117602398692833
acs.inorgchem.6b00186_ic6b00186_si_001_clean,/home/kevin/mof_core2/acs.inorgchem.6b00186_ic6b00186_si_001_clean.cif,True,True,True,False,False,True,1.0101600917878668
AFIXES_clean,/home/kevin/mof_core2/AFIXES_clean.cif,True,True,True,False,False,True,1.125721401352927
MODNOI_ion_b,/home/kevin/mof_core2/MODNOI_ion_b.cif,True,True,True,False,False,True,1.5969048412598832
RIPNOV_clean,/home/kevin/mof_core2/RIPNOV_clean.cif,True,True,True,False,False,True,1.2477630423138384
acs.inorgchem.6b00276_ic6b00276_si_001_clean,/home/kevin/mof_core2/acs.inorgchem.6b00276_ic6b00276_si_001_clean.cif,True,True,True,False,False,True,0.9510605508168352
BALPEL_clean,/home/kevin/mof_core2/BALPEL_clean.cif,True,True,True,True,False,True,2.143025613933275
KOMJAZ_clean,/home/kevin/mof_core2/KOMJAZ_clean.cif,True,True,True,False,False,True,2.186280886995511
c5cc09808d_c5cc09808d2_clean,/home/kevin/mof_core2/c5cc09808d_c5cc09808d2_clean.cif,True,True,True,False,False,True,1.088770537866331
HUJGEA_clean,/home/kevin/mof_core2/HUJGEA_clean.cif,True,True,True,False,False,True,0.8226562064022394
YUKVOQ_clean,/home/kevin/mof_core2/YUKVOQ_clean.cif,True,True,True,False,False,True,0.8255032867310023
POBJIB_clean,/home/kevin/mof_core2/POBJIB_clean.cif,True,True,True,False,False,True,1.4799433528409105
EYULOA_clean,/home/kevin/mof_core2/EYULOA_clean.cif,False,True,True,False,False,True,1.2650402805516083
CEYPUT_clean,/home/kevin/mof_core2/CEYPUT_clean.cif,False,True,True,False,False,True,1.2066737572835584
OLICIX_clean,/home/kevin/mof_core2/OLICIX_clean.cif,False,True,True,False,False,True,0.7191266516442494
YOYSUB_clean,/home/kevin/mof_core2/YOYSUB_clean.cif,True,True,True,False,False,True,2.107551241218993
XOPVOO_clean,/home/kevin/mof_core2/XOPVOO_clean.cif,False,True,True,True,False,True,3.2082412787476455
XUNSIK_clean,/home/kevin/mof_core2/XUNSIK_clean.cif,True,True,True,False,False,True,1.053889091551232
c6cc00589f_c6cc00589f2_clean,/home/kevin/mof_core2/c6cc00589f_c6cc00589f2_clean.cif,True,True,True,False,True,True,0.9440832536766537
RAVKEG_clean,/home/kevin/mof_core2/RAVKEG_clean.cif,True,True,True,False,False,True,0.9260711530990681
c6ra03969c_c6ra03969c2_clean,/home/kevin/mof_core2/c6ra03969c_c6ra03969c2_clean.cif,True,True,True,True,True,True,1.0911362928707515
GUPJEG01_clean,/home/kevin/mof_core2/GUPJEG01_clean.cif,False,True,True,False,False,True,1.5509092904169628
XAFFOB_clean,/home/kevin/mof_core2/XAFFOB_clean.cif,True,True,True,False,False,True,0.36698591128941754
UZOBER_clean,/home/kevin/mof_core2/UZOBER_clean.cif,True,True,True,False,False,True,1.302110164824821
cg3002866_si_001_clean,/home/kevin/mof_core2/cg3002866_si_001_clean.cif,True,True,True,False,True,True,0.7807902648059589
BIPBAF_clean,/home/kevin/mof_core2/BIPBAF_clean.cif,True,True,True,True,False,True,0.7817896267787724
KACKIL_clean,/home/kevin/mof_core2/KACKIL_clean.cif,False,True,True,False,False,True,1.0618081096072192
IBOTIC_clean,/home/kevin/mof_core2/IBOTIC_clean.cif,False,True,True,False,False,True,0.8937934237616523
WEMNEJ_clean,/home/kevin/mof_core2/WEMNEJ_clean.cif,True,True,True,False,False,True,1.53778880705103
WAPTAL_clean,/home/kevin/mof_core2/WAPTAL_clean.cif,True,True,True,False,False,True,3.1564253438071934
FASHOX_clean,/home/kevin/mof_core2/FASHOX_clean.cif,True,False,False,False,False,True,3.7315744186653172
MAPCUE_clean,/home/kevin/mof_core2/MAPCUE_clean.cif,False,True,True,False,False,True,1.470482523045488
MUKRIU_clean,/home/kevin/mof_core2/MUKRIU_clean.cif,True,True,True,False,False,True,1.7647468082990896
TISGUY_clean,/home/kevin/mof_core2/TISGUY_clean.cif,True,True,True,False,False,True,1.253574923343473
USUQOQ_clean,/home/kevin/mof_core2/USUQOQ_clean.cif,True,True,True,False,False,True,1.8408699677248623
NINHOH_clean,/home/kevin/mof_core2/NINHOH_clean.cif,True,False,False,False,False,True,1.0490163272858843
JORQIS_clean,/home/kevin/mof_core2/JORQIS_clean.cif,True,True,True,False,False,True,1.174409278748265
VAGBEN_clean,/home/kevin/mof_core2/VAGBEN_clean.cif,True,True,True,False,False,True,1.7879568515044169
SONTUL_neutral_b,/home/kevin/mof_core2/SONTUL_neutral_b.cif,True,True,True,False,False,True,0.8829742648749392
DIWMUT_clean,/home/kevin/mof_core2/DIWMUT_clean.cif,True,True,True,False,False,True,0.8387533674925413
c5ce02170g_c5ce02170g2_clean,/home/kevin/mof_core2/c5ce02170g_c5ce02170g2_clean.cif,True,True,True,False,False,True,0.9702482176547648
KETHEY01_clean,/home/kevin/mof_core2/KETHEY01_clean.cif,True,True,True,False,False,True,1.486873307260215
YABHER_clean,/home/kevin/mof_core2/YABHER_clean.cif,True,True,True,False,False,True,0.6921491421924766
SAMLAV_manual,/home/kevin/mof_core2/SAMLAV_manual.cif,False,True,True,False,False,True,1.1909616404027739
ic5011133_si_003_clean,/home/kevin/mof_core2/ic5011133_si_003_clean.cif,False,True,True,False,False,True,1.0164978762863792
KUKPOX_clean,/home/kevin/mof_core2/KUKPOX_clean.cif,True,True,True,False,False,True,1.4497374882818774
QIYCEI_clean,/home/kevin/mof_core2/QIYCEI_clean.cif,True,True,True,False,False,True,1.1208303522808978
MUVROM_clean,/home/kevin/mof_core2/MUVROM_clean.cif,True,True,True,False,False,True,1.427904300387513
UDAWUU_clean,/home/kevin/mof_core2/UDAWUU_clean.cif,True,True,True,True,False,True,1.3624112806935817
AYOXUJ_clean,/home/kevin/mof_core2/AYOXUJ_clean.cif,True,True,True,False,False,True,1.1136061571800353
VEHYUE_clean,/home/kevin/mof_core2/VEHYUE_clean.cif,True,True,True,False,False,True,1.8728336756602229
EFOTEZ_clean,/home/kevin/mof_core2/EFOTEZ_clean.cif,True,False,False,False,False,True,2.6767571382798185
OSAVUA_clean,/home/kevin/mof_core2/OSAVUA_clean.cif,True,True,True,False,False,True,0.8843133366331499
KIFWUT_clean,/home/kevin/mof_core2/KIFWUT_clean.cif,True,True,True,False,False,True,1.3856576527271156
KEDJAG20_clean,/home/kevin/mof_core2/KEDJAG20_clean.cif,False,False,False,False,False,True,1.0513139966164564
FOXPUE_clean,/home/kevin/mof_core2/FOXPUE_clean.cif,True,True,True,False,False,True,1.1967402454399
OQUXAB_clean,/home/kevin/mof_core2/OQUXAB_clean.cif,True,True,True,False,False,True,3.159397671576947
INEXOQ_clean,/home/kevin/mof_core2/INEXOQ_clean.cif,True,True,True,False,False,True,1.2695920836531687
FEZCIX_clean,/home/kevin/mof_core2/FEZCIX_clean.cif,True,False,False,True,False,True,1.0593845765813243
c4dt02960g_c4dt02960g2_clean,/home/kevin/mof_core2/c4dt02960g_c4dt02960g2_clean.cif,True,True,True,False,False,True,1.0942943787554522
XAPCOJ06_clean,/home/kevin/mof_core2/XAPCOJ06_clean.cif,False,True,True,False,False,True,1.1160648693257018
RIPWEU_clean,/home/kevin/mof_core2/RIPWEU_clean.cif,True,True,True,True,False,True,3.958427839541346
TANMIH_clean,/home/kevin/mof_core2/TANMIH_clean.cif,True,True,True,False,False,True,1.3853165479579392
IHIWIF_clean,/home/kevin/mof_core2/IHIWIF_clean.cif,True,True,True,False,False,True,2.068127450298779
FAGREM_clean,/home/kevin/mof_core2/FAGREM_clean.cif,True,True,True,False,False,True,1.4653937849225542
OBAFIJ_clean,/home/kevin/mof_core2/OBAFIJ_clean.cif,True,True,True,False,False,True,2.3888974391459703
LITDAV_clean,/home/kevin/mof_core2/LITDAV_clean.cif,True,True,True,False,False,True,1.0100576505463081
XARPAK_clean,/home/kevin/mof_core2/XARPAK_clean.cif,True,True,True,False,False,True,1.021073115183403
EBIMEJ_clean,/home/kevin/mof_core2/EBIMEJ_clean.cif,False,True,True,False,False,True,1.2591608965695615
IVOLIQ_clean,/home/kevin/mof_core2/IVOLIQ_clean.cif,False,True,True,True,True,True,2.135416867162416
XOPKOD_clean,/home/kevin/mof_core2/XOPKOD_clean.cif,True,True,True,False,False,True,1.5219603236188892
MIFSUR_clean,/home/kevin/mof_core2/MIFSUR_clean.cif,False,True,True,False,False,True,1.484912182260405
OVEXOD_clean,/home/kevin/mof_core2/OVEXOD_clean.cif,True,True,True,False,False,True,1.4605904305085904
WIRKOZ_clean,/home/kevin/mof_core2/WIRKOZ_clean.cif,True,True,True,False,False,True,0.7428762839730481
MIVWAR_clean,/home/kevin/mof_core2/MIVWAR_clean.cif,True,True,True,False,False,True,1.0795896874703752
HUFJID_clean,/home/kevin/mof_core2/HUFJID_clean.cif,True,True,True,False,False,True,1.2800624231738527
IWIPIO_clean,/home/kevin/mof_core2/IWIPIO_clean.cif,True,False,False,False,False,True,1.126440066955433
WOPWOO_clean,/home/kevin/mof_core2/WOPWOO_clean.cif,True,False,False,False,False,True,2.1223107923214695
GEGGUW_clean,/home/kevin/mof_core2/GEGGUW_clean.cif,False,True,True,False,False,True,1.532139855160839
POJNIM_clean,/home/kevin/mof_core2/POJNIM_clean.cif,True,True,True,False,False,True,1.3225059672897588
XUMVOS_clean,/home/kevin/mof_core2/XUMVOS_clean.cif,True,True,True,False,False,True,2.2534320387084366
XUBJAF02_clean,/home/kevin/mof_core2/XUBJAF02_clean.cif,True,True,True,False,False,True,2.1916749072482404
QUXRAE_clean,/home/kevin/mof_core2/QUXRAE_clean.cif,False,True,True,False,False,True,1.5625992134095257
IXAKAU_clean,/home/kevin/mof_core2/IXAKAU_clean.cif,True,True,True,False,False,True,0.7806375647411831
HALQUJ_clean,/home/kevin/mof_core2/HALQUJ_clean.cif,True,True,True,False,False,True,0.7750401858899484
QIYCOS_clean,/home/kevin/mof_core2/QIYCOS_clean.cif,True,True,True,False,False,True,1.1371598575719828
VELVIS_clean,/home/kevin/mof_core2/VELVIS_clean.cif,True,True,True,False,False,True,1.2415035231578329
HUNFON_clean,/home/kevin/mof_core2/HUNFON_clean.cif,True,True,True,False,False,True,1.5068950447225802
BUSQEM_clean,/home/kevin/mof_core2/BUSQEM_clean.cif,False,True,True,False,False,True,0.9513116623318649
PUTYEI_clean,/home/kevin/mof_core2/PUTYEI_clean.cif,False,False,False,False,False,True,1.1529969118591232
PAKXIK_clean,/home/kevin/mof_core2/PAKXIK_clean.cif,True,True,True,False,False,True,1.251573420392575
BINCUY_manual,/home/kevin/mof_core2/BINCUY_manual.cif,True,True,True,False,False,True,0.5839599007984941
GERWEH_clean,/home/kevin/mof_core2/GERWEH_clean.cif,True,True,True,False,False,True,1.1142722731012609
XEGJOK_clean,/home/kevin/mof_core2/XEGJOK_clean.cif,True,True,True,False,False,True,1.066115637240157
YEYYAC_clean,/home/kevin/mof_core2/YEYYAC_clean.cif,True,True,True,False,False,True,1.1566487471939597
EBIHII_clean,/home/kevin/mof_core2/EBIHII_clean.cif,True,True,True,False,False,True,1.131740876871576
ECUCIP_clean,/home/kevin/mof_core2/ECUCIP_clean.cif,False,True,True,False,False,True,1.8934828259821916
LEMVOP_clean,/home/kevin/mof_core2/LEMVOP_clean.cif,True,True,True,False,False,True,1.4921865216805765
CUVHIL01_clean,/home/kevin/mof_core2/CUVHIL01_clean.cif,True,True,True,False,False,True,1.6603881422309166
MIFTIG_clean,/home/kevin/mof_core2/MIFTIG_clean.cif,False,True,True,False,False,True,1.513493545746764
IFAHEC_clean,/home/kevin/mof_core2/IFAHEC_clean.cif,True,False,False,False,False,True,1.9599088039941266
JUMDEC_clean,/home/kevin/mof_core2/JUMDEC_clean.cif,False,True,True,False,False,True,1.0363866524832832
XOVVOU_clean,/home/kevin/mof_core2/XOVVOU_clean.cif,True,True,True,False,False,True,1.0727718246389044
NIBHUC_clean,/home/kevin/mof_core2/NIBHUC_clean.cif,True,True,True,False,False,True,0.44937577911819704
DOPHUN_clean,/home/kevin/mof_core2/DOPHUN_clean.cif,True,True,True,False,False,True,0.9845419353252216
FIHXUR_clean,/home/kevin/mof_core2/FIHXUR_clean.cif,False,True,True,False,False,True,1.4580829958815855
LUSZIJ_clean,/home/kevin/mof_core2/LUSZIJ_clean.cif,True,True,True,False,False,True,1.9052426154561175
LABPOV_clean,/home/kevin/mof_core2/LABPOV_clean.cif,True,True,True,False,False,True,1.7124152378898623
HEZPIL01_clean,/home/kevin/mof_core2/HEZPIL01_clean.cif,True,True,True,False,False,True,1.6515086682568687
FUVDEH03_clean,/home/kevin/mof_core2/FUVDEH03_clean.cif,True,True,True,False,True,True,1.6755235195608036
QERZUI01_clean,/home/kevin/mof_core2/QERZUI01_clean.cif,False,True,True,False,False,True,1.4540147315592007
OPOZEZ_clean,/home/kevin/mof_core2/OPOZEZ_clean.cif,False,True,True,False,False,True,1.130989781558823
RIZNIY01_clean,/home/kevin/mof_core2/RIZNIY01_clean.cif,True,True,True,False,False,True,1.2624296804402315
YUCZOM_clean,/home/kevin/mof_core2/YUCZOM_clean.cif,True,True,True,False,False,True,1.0141918954925297
GEBSAJ_clean,/home/kevin/mof_core2/GEBSAJ_clean.cif,False,True,True,True,False,True,2.9484553854678777
COKPOJ_clean,/home/kevin/mof_core2/COKPOJ_clean.cif,False,True,True,False,False,True,1.174231339696266
SOJKOT01_clean,/home/kevin/mof_core2/SOJKOT01_clean.cif,False,True,True,False,False,True,1.605845731046145
GINNUO_clean,/home/kevin/mof_core2/GINNUO_clean.cif,True,True,True,True,False,True,1.3808626907534802
ja408959g_si_003_clean,/home/kevin/mof_core2/ja408959g_si_003_clean.cif,False,True,True,False,False,True,0.7502990660909604
MAXHEA_clean,/home/kevin/mof_core2/MAXHEA_clean.cif,True,True,True,False,False,True,2.325356102215534
NOQKOV_clean,/home/kevin/mof_core2/NOQKOV_clean.cif,False,True,True,False,False,True,1.064656781625918
OGIJIY_clean,/home/kevin/mof_core2/OGIJIY_clean.cif,False,True,True,False,False,True,1.691839135855572
PEPLEC_clean,/home/kevin/mof_core2/PEPLEC_clean.cif,False,True,True,False,False,True,1.0301074652876623
ENUCOG_clean,/home/kevin/mof_core2/ENUCOG_clean.cif,True,True,True,False,False,True,1.8608701288440657
IJEYON_clean,/home/kevin/mof_core2/IJEYON_clean.cif,False,True,True,False,False,True,1.2892208766709699
DIBWUH_clean,/home/kevin/mof_core2/DIBWUH_clean.cif,False,True,True,False,False,True,1.4445385739792875
ERALEQ_clean,/home/kevin/mof_core2/ERALEQ_clean.cif,True,True,True,True,True,True,0.977822229177565
IXOFUX_clean,/home/kevin/mof_core2/IXOFUX_clean.cif,False,True,True,False,False,True,1.0015169150912857
YOZBOF_SL,/home/kevin/mof_core2/YOZBOF_SL.cif,True,True,True,False,False,True,1.0786985779611866
LIQGEY_clean,/home/kevin/mof_core2/LIQGEY_clean.cif,True,False,False,False,True,True,3.7878500735793708
ic5b00535_si_002_clean,/home/kevin/mof_core2/ic5b00535_si_002_clean.cif,False,True,True,False,False,True,0.598181878039769
ncomms11950_ncomms11950-s4_clean,/home/kevin/mof_core2/ncomms11950_ncomms11950-s4_clean.cif,True,True,True,True,True,True,1.5082179380094385
KUNLAH_clean,/home/kevin/mof_core2/KUNLAH_clean.cif,True,True,True,True,True,True,1.3621968495788241
acs.inorgchem.6b00105_ic6b00105_si_001_clean,/home/kevin/mof_core2/acs.inorgchem.6b00105_ic6b00105_si_001_clean.cif,True,True,True,False,False,True,1.3164035399028864
CUSYIA_clean,/home/kevin/mof_core2/CUSYIA_clean.cif,True,True,True,False,False,True,0.7372906921365817
CIQQIE_clean,/home/kevin/mof_core2/CIQQIE_clean.cif,False,True,True,False,False,True,1.0321733338639327
EBIGED_clean,/home/kevin/mof_core2/EBIGED_clean.cif,True,True,True,False,False,True,1.2126809611486453
GEGBEB_clean,/home/kevin/mof_core2/GEGBEB_clean.cif,True,True,True,False,False,True,1.2288102548268771
ac403674p_si_001_clean,/home/kevin/mof_core2/ac403674p_si_001_clean.cif,False,True,True,False,False,True,1.1207639421849875
NUNSOG_clean,/home/kevin/mof_core2/NUNSOG_clean.cif,True,True,True,False,False,True,1.2777019554176645
NEDLOZ_clean,/home/kevin/mof_core2/NEDLOZ_clean.cif,False,True,True,False,False,True,1.448159041540679
ARUCUN_clean,/home/kevin/mof_core2/ARUCUN_clean.cif,False,True,True,False,False,True,1.1713193096134074
ZIMHUA_clean,/home/kevin/mof_core2/ZIMHUA_clean.cif,True,True,True,False,False,True,0.6926426073321895
SAHBEJ_clean,/home/kevin/mof_core2/SAHBEJ_clean.cif,False,False,False,False,False,True,1.5451544772285208
USAWIW_clean,/home/kevin/mof_core2/USAWIW_clean.cif,True,True,True,False,False,True,1.009526787096608
HULTEP_clean,/home/kevin/mof_core2/HULTEP_clean.cif,False,True,True,False,False,True,0.721204210368255
EQERAU_clean,/home/kevin/mof_core2/EQERAU_clean.cif,False,True,True,False,False,True,0.8301804058051587
HUCXUA_clean,/home/kevin/mof_core2/HUCXUA_clean.cif,True,True,True,False,False,True,1.2930480673629867
LETVUB_clean,/home/kevin/mof_core2/LETVUB_clean.cif,True,True,True,False,False,True,1.1772504558558803
SAXRIS_clean,/home/kevin/mof_core2/SAXRIS_clean.cif,False,False,False,False,False,True,1.8824401235603287
NAHFIO_clean,/home/kevin/mof_core2/NAHFIO_clean.cif,False,True,True,False,False,True,1.1013298047745657
UMODEH09_clean,/home/kevin/mof_core2/UMODEH09_clean.cif,True,True,True,False,False,True,0.720289825003355
POCPAZ_clean,/home/kevin/mof_core2/POCPAZ_clean.cif,False,True,True,False,False,True,0.9216775902890113
KULMIO_clean,/home/kevin/mof_core2/KULMIO_clean.cif,True,True,True,True,False,True,0.8414513756504833
QOWRAV08_clean,/home/kevin/mof_core2/QOWRAV08_clean.cif,True,True,True,False,False,True,0.7185376998419327
VUDXID_clean,/home/kevin/mof_core2/VUDXID_clean.cif,True,True,True,False,False,True,0.8426024762460261
MOGNAY_clean,/home/kevin/mof_core2/MOGNAY_clean.cif,False,True,True,False,False,True,1.483544593072131
DABFIX_clean,/home/kevin/mof_core2/DABFIX_clean.cif,True,True,True,False,False,True,1.1903026624261206
FIHFAF_clean,/home/kevin/mof_core2/FIHFAF_clean.cif,True,True,True,False,False,True,1.2121306037526307
KUMGIK_clean,/home/kevin/mof_core2/KUMGIK_clean.cif,True,True,True,False,False,True,1.3400185329751078
WURKEB_clean,/home/kevin/mof_core2/WURKEB_clean.cif,True,True,True,False,False,True,0.9992257936846861
EKETUL_clean,/home/kevin/mof_core2/EKETUL_clean.cif,False,True,True,False,False,True,1.6460998084855663
LIGHAM_clean,/home/kevin/mof_core2/LIGHAM_clean.cif,True,True,True,False,False,True,1.0491162439985717
IWEWOY_clean,/home/kevin/mof_core2/IWEWOY_clean.cif,False,True,True,True,True,True,0.8727564201956476
SAPJEZ_clean,/home/kevin/mof_core2/SAPJEZ_clean.cif,False,False,False,False,False,True,1.4877906370331957
KUGCOF_clean,/home/kevin/mof_core2/KUGCOF_clean.cif,True,False,False,False,False,True,2.8492368756349804
HEDCEA_clean,/home/kevin/mof_core2/HEDCEA_clean.cif,False,True,True,False,False,True,1.275299510203953
VUNHAN_clean,/home/kevin/mof_core2/VUNHAN_clean.cif,True,False,False,False,False,True,1.3717330760316488
MORZID_clean,/home/kevin/mof_core2/MORZID_clean.cif,True,False,False,False,False,True,1.8321922919569678
IZEBEV_clean,/home/kevin/mof_core2/IZEBEV_clean.cif,True,True,True,False,False,True,1.8393538369054423
ECOGEI_clean,/home/kevin/mof_core2/ECOGEI_clean.cif,True,True,True,False,False,True,0.9987378422701879
XUYXAR_clean,/home/kevin/mof_core2/XUYXAR_clean.cif,False,True,True,False,False,True,1.5110188248084537
WUYXOF_clean,/home/kevin/mof_core2/WUYXOF_clean.cif,True,True,True,False,False,True,0.7590360861049954
cm503311x_aloh275K_clean,/home/kevin/mof_core2/cm503311x_aloh275K_clean.cif,False,False,False,False,False,True,0.9491571428667257
FUSMUC_clean,/home/kevin/mof_core2/FUSMUC_clean.cif,True,True,True,False,False,True,1.0441411157936609
VIYTAA_clean,/home/kevin/mof_core2/VIYTAA_clean.cif,True,True,True,False,False,True,1.3111592971630153
BOLPAU_clean,/home/kevin/mof_core2/BOLPAU_clean.cif,True,True,True,False,False,True,0.900212043734283
UNECUN_clean,/home/kevin/mof_core2/UNECUN_clean.cif,True,True,True,False,False,True,1.1830314753681175
JUMDAY_clean,/home/kevin/mof_core2/JUMDAY_clean.cif,False,True,True,False,False,True,1.0653976548731583
FIJCUX01_clean,/home/kevin/mof_core2/FIJCUX01_clean.cif,True,True,True,False,False,True,1.2233802338429145
NIKCOB_clean,/home/kevin/mof_core2/NIKCOB_clean.cif,True,True,True,True,False,True,1.585874132673962
CUGLTM02_clean,/home/kevin/mof_core2/CUGLTM02_clean.cif,True,True,True,False,False,True,1.68078131514127
ZIWMEZ_clean,/home/kevin/mof_core2/ZIWMEZ_clean.cif,True,True,True,False,False,True,1.7692048317415838
LAZLEF_clean,/home/kevin/mof_core2/LAZLEF_clean.cif,True,True,True,False,False,True,1.511443763361941
FIJXUR_clean,/home/kevin/mof_core2/FIJXUR_clean.cif,True,True,True,False,False,True,1.5001778139120896
JOKWOV_clean,/home/kevin/mof_core2/JOKWOV_clean.cif,True,True,True,False,False,True,1.9578070999581152
KASHUK_clean,/home/kevin/mof_core2/KASHUK_clean.cif,True,False,False,False,False,True,3.3140933780208255
NIZZIG_clean,/home/kevin/mof_core2/NIZZIG_clean.cif,True,True,True,False,False,True,1.197655235412467
